movie_id,title,budget_rank,budget,revenue,gross_profit,release_date,release_season,runtime,vote_average,vote_count
3938,Blondie Plays Cupid,14035.0,,,,1940-10-31,Fall,72,7.0,3
93212,Waitress!,,,,,1981-05-13,Spring,88,3.4,7
99368,All the Love You Cannes!,,,,,2002-05-16,Spring,,6.0,1
41568,Tales from the Crapper,,,,,2004-01-29,Winter,90,3.6,7
311585,Make Your Own Damn Movie,,,,,2005-01-01,Winter,300,5.0,1
136585,Return to Nuke 'Em High Volume 1,,,,,2013-05-16,Spring,85,5.3,19
207680,"Return to Return to Nuke 'Em High, aka Volume 2",,,,,2017-01-15,Winter,72,,
346494,Coconut Hero,,,,,2015-08-13,Summer,101,6.2,28
337085,Estranged,,,,,2015-08-28,Summer,101,5.1,27
332704,Backtrack,,,,,2015-07-25,Summer,90,5.7,131
336850,The Encounter,,,,,2015-05-05,Spring,85,4.2,11
65874,Borderline,14035.0,,,,1930-10-13,Fall,63,4.8,5
80881,The City Without Jews,14035.0,,,,1924-07-25,Summer,80,6.0,4
230235,Maïna,,,,,2014-03-21,Spring,103,5.3,4
42606,Invocation of My Demon Brother,,,,,1969-01-01,Winter,12,6.1,13
388237,Tie Pimeään,,,,,1963-01-04,Winter,103,4.5,1
320048,Ratter,7847.0,500000,,,2015-01-24,Winter,80,5.1,102
88665,The Snake God,,,,,1970-11-28,Fall,94,,
23628,Road to Victory,,,,,2007-01-01,Winter,,,
113752,USS Seaviper,6230.0,3000000,,,2012-05-28,Spring,102,2.3,6
301224,54 Days,,,,,2014-11-16,Fall,87,,1
180021,Groupies,,,,,1970-11-08,Fall,85,,
369834,Sethupathi,,,,,2016-02-18,Winter,121,5.8,4
75745,Force,,,,,2011-09-23,Fall,137,6.2,11
41988,DC Showcase: Jonah Hex,,,,,2010-07-27,Summer,12,6.5,23
347689,Pee-wee's Big Holiday,,,,,2016-03-18,Spring,90,5.8,69
339984,Miracles from Heaven,3199.0,16000000,73883359,57883359,2016-03-17,Spring,117,6.8,191
54566,Millipilleri,,,,,1966-08-26,Summer,,,
55495,Noin 7 veljestä,,,,,1968-08-22,Summer,,6.0,1
379925,The Answers,,,,,2015-02-06,Winter,8,8.4,8
171550,Pawn's Move,14035.0,,,,,,73,6.0,1
347881,The Confirmation,,,,,2016-03-18,Spring,101,6.3,52
359549,Prologue,,,,,2015-06-01,Summer,6,6.6,10
292010,The Daughter,,,,,2015-10-09,Fall,96,6.4,25
54008,Sugar Hill,,,,,1974-02-01,Winter,91,5.6,17
299309,The Last Patrol,,,,,2014-10-23,Fall,87,4.0,1
278717,Test,,,,,2014-09-18,Fall,95,7.4,5
209266,Exit Marrakech,5081.0,6000000,,,2013-06-28,Summer,123,6.1,8
67852,Space Tourists,,,,,2010-06-01,Summer,98,5.5,5
326649,Life Is Sacred,,,,,2014-11-08,Fall,106,,
5728,Day of the Idiots,,,,,1981-10-31,Fall,110,8.0,3
12422,This Night,,,,,2008-01-01,Winter,110,7.0,4
130544,Palermo or Wolfsburg,,,,,1980-02-01,Winter,175,8.3,4
63065,Neue Vahr Süd,,,,,2010-11-30,Fall,90,6.1,12
382962,If These Knishes Could Talk: The Story of the NY Accent,14035.0,,,,,,55,,
291189,The Driftless Area,,,,,2015-04-18,Spring,95,5.2,26
375012,Under the Shadow,,,,,2016-10-07,Fall,84,6.7,153
312849,Ivy,,,,,2015-01-26,Winter,104,8.0,6
273912,The Young Kieslowski,,,,,2015-07-24,Summer,94,6.5,4
287719,Vinodentro,,,,,2013-12-12,Winter,,6.0,1
63004,Don't Die Without Telling Me Where You're Going,,,,,1995-05-04,Spring,130,7.3,2
213595,Kokoyakyu: High School Baseball,,,,,2006-07-04,Summer,53,,
52488,A More Perfect Union,,,,,1989-01-07,Winter,111,6.5,1
98487,First Comes Courage,14035.0,,,,1943-07-29,Summer,88,,
43093,The Giant Behemoth,14035.0,,,,1959-03-03,Spring,80,5.3,9
376311,Little Dead Rotting Hood,,,,,2016-01-05,Winter,90,3.9,22
315664,Florence Foster Jenkins,2035.0,29000000,48902953,19902953,2016-05-06,Spring,110,6.7,409
49834,Beynelmilel,,,,,2006-12-29,Winter,,6.1,7
24258,We Have Only One Life,14035.0,,,,1958-01-01,Winter,111,8.2,5
47683,Love at 16,,,,,2004-11-25,Fall,102,10.0,1
258800,The Drunkard,14035.0,,,,1950-01-23,Winter,105,6.0,3
163018,"Learn How to Read and Write, Son",,,,,1981-09-30,Fall,96,7.1,5
377799,One Man and his Cow,5146.0,5300000,,,2015-09-30,Fall,91,7.1,84
163791,And the Wife Shall Revere Her Husband,,,,,1965-06-28,Summer,105,6.7,3
64674,Alice in the Navy,,,,,1961-02-20,Winter,87,8.0,2
374021,Groom from London,,,,,1967-04-16,Spring,78,9.0,1
379508,Throbs at the Desk,,,,,1963-11-11,Fall,114,7.0,2
301494,I arhontissa ki o alitis,,,,,1968-11-07,Fall,109,4.5,2
47247,Extended Play,,,,,2006-10-19,Fall,90,5.7,5
48125,The Valiants of Samothrace,,,,,2003-10-24,Fall,85,7.0,3
167021,It's a Long Road,,,,,1998-02-18,Winter,118,8.0,3
38404,Bela Lugosi Meets a Brooklyn Gorilla,14035.0,,,,1952-09-04,Fall,74,7.0,3
71921,Here We Go Round the Mulberry Bush,,,,,1968-01-22,Winter,96,6.1,7
143839,Nothing But the Best,,,,,1964-03-10,Spring,99,5.0,1
365805,Wrecker,,,,,2015-11-06,Fall,83,3.9,24
72278,Bad Spelling,,,,,2004-11-03,Fall,90,7.3,3
83907,Underwater Love,,,,,2011-04-22,Spring,87,6.1,4
110468,Boys Will Be Boys,14035.0,,,,1935-07-01,Summer,80,6.8,5
329815,Disorder,,,39687,,2015-09-30,Fall,100,5.6,62
12781,The Flying Classroom,14035.0,,,,1954-09-02,Fall,92,7.2,7
63317,Poor Pretty Eddie,,,,,1975-06-01,Summer,85,4.3,5
272160,My Man is a Loser,,,,,2014-07-25,Summer,95,4.4,21
226693,Spieltrieb,,,,,2013-10-10,Fall,102,5.6,7
370902,The Land of OZ,,,,,2015-06-10,Summer,95,5.3,11
47845,12 Paces without a Head,4417.0,8500000,,,2009-12-10,Winter,108,7.2,9
224951,Evil Feed,,,,,2013-10-23,Fall,90,4.4,10
242546,Bayonetta: Bloody Fate,,,,,2013-11-23,Fall,90,5.2,19
300403,Shana: The Wolf's Music,,,,,2014-08-17,Summer,96,6.3,2
228109,Two-Bit Waltz,,,,,2014-11-21,Fall,81,5.4,11
302688,My Big Fat Greek Wedding 2,3027.0,18000000,88923251,70923251,2016-03-23,Spring,94,5.6,328
327528,Born to Be Blue,,,830129,,2015-09-13,Fall,97,6.7,58
367108,Bathroom Break,,,,,2015-10-31,Fall,5,6.7,3
326119,Danny and the Wild Bunch,,,,,2014-02-18,Winter,5,6.0,2
203124,Failure,,,,,2013-06-16,Summer,4,6.7,3
167410,Hibernation,,,,,2005-02-10,Winter,15,9.0,2
357706,Irudhi Suttru,8034.0,300000,2100000,1800000,2016-01-28,Winter,112,6.7,11
210302,Love's Routine,,,,,2013-06-19,Summer,9,7.3,4
208091,Saving Norman,,,,,2013-05-25,Spring,9,5.6,5
136366,Fugu & Tako,,,,,2012-09-21,Fall,10,6.7,3
384205,The Gift,,,,,2014-07-26,Summer,8,6.0,6
110898,Apricot,,,,,2009-12-09,Winter,11,5.7,3
314029,Neon Bull,7008.0,1500000,,,2016-01-14,Winter,101,6.5,25
38706,The Sect,,,,,1991-03-01,Spring,116,6.0,14
18188,"Digby, the Biggest Dog in the World",,,,,1973-12-01,Winter,88,4.0,6
46776,The Bliss of Mrs. Blossom,,,,,1968-01-01,Winter,93,8.0,3
195029,"Coffee, Kill Boss",,,,,2013-08-30,Summer,,,
58559,Confession of a Child of the Century,,,,,2012-08-29,Summer,120,4.9,6
378137,Hannibal Buress: Comedy Camisado,,,,,2016-02-05,Winter,61,7.1,15
387054,Jimmy Carr: Funny Business,,,,,2016-03-18,Spring,62,6.9,24
124993,Hindle Wakes,14035.0,,,,1927-09-12,Fall,120,7.0,2
42291,The Buddha,,,,,2010-04-17,Spring,120,6.0,3
31184,The Accidental Gangster and the Mistaken Courtesean,,,,,2008-12-03,Winter,103,3.5,2
359440,Barista,,,,,2015-11-06,Fall,103,6.7,6
297806,I Saw the Light,3634.0,13000000,1646788,-11353212,2016-02-05,Winter,123,5.9,48
186759,Get a Job,4589.0,8000000,,,2016-03-25,Spring,93,5.2,217
356326,What We Become,,,,,2015-09-29,Fall,85,5.7,35
153397,Restless,,,,,2012-12-07,Winter,180,4.9,8
40208,Shock 'Em Dead,,,,,1991-01-31,Winter,93,4.3,5
342521,Keanu,3435.0,15000000,20566327,5566327,2016-04-21,Spring,94,6.0,434
132540,The Taiwan Oyster,,,,,2012-03-10,Spring,108,6.8,2
337758,Honey Night,,,,,2015-04-17,Spring,90,9.3,2
334922,Sparrows,,,,,2015-05-13,Spring,99,7.3,9
375742,The Lure,7079.0,1300000,101657,-1198343,2015-12-25,Winter,92,6.1,31
336011,White Girl,7620.0,700000,200242,-499758,2016-09-02,Fall,88,5.5,109
290825,Yoga Hosers,5452.0,5000000,,,2016-07-08,Summer,88,4.7,107
239103,Run Boy Run,,,,,2013-11-12,Fall,108,7.2,38
157005,Google and the World Brain,,,,,2013-01-18,Winter,89,6.2,5
72750,Brasilintime: Batucada com Discos,,,,,2007-11-13,Fall,116,5.7,3
48613,The Devil's Veil,,,,,1989-01-02,Winter,94,4.0,2
333663,War on Everyone,,,,,2016-10-07,Fall,98,5.8,105
250852,The Notorious Mr. Bout,,,,,2014-01-17,Winter,94,4.8,4
201729,Elektro Moskva,,,,,2013-06-12,Summer,89,5.2,3
154786,Wavemakers,,,,,2013-07-06,Summer,96,,
82151,Haack ...The King of Techno,,,,,2004-01-19,Winter,70,8.0,1
278660,Tony Benn: Will and Testament,,,,,2014-06-26,Summer,90,6.0,2
75577,Brian Eno: Another Green World,,,,,2010-01-12,Winter,60,,
97399,This Is The Life,,,,,2008-02-08,Winter,97,8.0,1
123680,What Darwin Didn't Know,,,,,2009-11-29,Fall,90,,
34158,The People Speak,,,,,2009-12-13,Winter,113,8.0,3
214170,When Bjork Met Attenborough,,,,,2013-07-26,Summer,48,9.2,5
341745,Aus Liebe zu Dir,,,,,2012-11-09,Fall,,,
276157,What Is Left,,,,,2014-06-12,Summer,,,
122544,The Perfect House,,,,,2012-07-17,Summer,84,5.2,6
296360,Love & Friendship,6230.0,3000000,14016568,11016568,2016-05-27,Spring,94,6.4,171
257044,Game For Vultures,,,,,1980-09-17,Fall,113,2.5,2
165344,The Sentimental Engine Slayer,,,,,2010-04-22,Spring,97,2.5,2
44256,Razzia,14035.0,,,,1955-04-16,Spring,101,6.7,9
186991,Grand Central,,,,,2013-08-28,Summer,94,5.6,26
254952,Me Him Her,,,,,2016-03-11,Spring,97,4.7,10
259014,A Bit of Bad Luck,,,,,2014-04-17,Spring,86,4.4,7
347848,Last Girl Standing,,,,,2015-08-31,Summer,91,5.3,12
239367,Giovanni's Island,,,,,2014-02-22,Winter,102,7.0,17
60410,Remote Control,,,,,1988-04-07,Spring,88,7.0,3
33419,The House of Fear,14035.0,,,,1945-03-16,Spring,69,6.8,17
76746,Vdrebezgi,,,,,2011-10-06,Fall,,3.3,3
36818,Smorgasbord,,,,,1983-04-13,Spring,89,3.9,4
242631,So This Is Love,14035.0,,,,1953-07-15,Summer,101,5.0,1
134238,Song of the Saddle,14035.0,,,,1936-02-28,Winter,58,,
207178,The Lion and the Horse,14035.0,,,,1952-05-16,Spring,83,5.0,1
85231,The Lone Wolf Meets a Lady,14035.0,,,,1940-05-30,Spring,71,6.8,2
75510,The Purchase Price,14035.0,,,,1932-07-23,Summer,68,5.3,8
122325,The Rich Are Always with Us,14035.0,,,,1932-05-21,Spring,71,6.8,2
249969,Three Cheers for the Irish,14035.0,,,,1940-03-16,Spring,99,,
66060,Vacation,,,,,2008-06-07,Summer,115,,
372691,White Bondage,14035.0,,,,1937-08-05,Summer,60,,
178447,Wide Open,14035.0,,,,1930-02-01,Winter,69,,
86497,Wide Open,,,,,1974-12-18,Winter,98,4.0,5
376716,Elections Day 2,,,4314688,,2016-02-18,Winter,105,7.0,12
383535,They're Watching,5829.0,3650000,,,2016-03-25,Spring,95,5.5,50
90110,Down and Dirty Duck,,,,,1974-07-01,Summer,70,4.5,2
297784,Barolo Boys,,,,,2014-10-16,Fall,64,,
365002,Kryptonita,,,,,2015-12-03,Winter,80,4.7,3
68048,FLicKeR,,,,,2009-07-14,Summer,75,,
261899,Prospect,,,,,2014-03-26,Spring,14,6.4,7
261112,Cairn,,,,,2008-06-12,Summer,15,8.0,3
16017,Prague,,,,,2006-11-03,Fall,92,6.7,15
145547,Mad Ship,,,,,2012-12-07,Winter,90,7.0,1
295627,Spawn: The Recall,,,,,2014-09-13,Fall,7,6.1,9
202831,The Fire Next Time,,,,,1993-04-20,Spring,193,5.3,2
50942,Creature,,,,,1998-05-17,Spring,176,4.0,21
271664,Alex: The Life of a Child,,,,,1986-04-23,Spring,100,5.2,3
75027,Checkpoint,,,,,2003-11-23,Fall,80,8.5,2
379291,Justice League vs. Teen Titans,,,,,2016-03-29,Spring,78,6.8,177
338913,Bill,,,,,2015-08-21,Summer,94,7.0,20
304869,Emergency Exit,,,,,2014-07-15,Summer,,,
251220,Who Took Johnny,,,,,2014-01-17,Winter,80,6.6,19
229353,No Más,,,,,2013-10-15,Fall,79,7.7,3
302802,Tre tocchi,,,,,2014-11-13,Fall,,4.5,6
204506,Tea Time,,,,,2014-09-30,Fall,80,8.3,3
387893,Ice Age: The Great Egg-Scapade,,,,,2016-03-20,Spring,25,5.7,92
109261,On Air,,,,,2012-01-11,Winter,89,5.6,27
287717,Edgar G. Ulmer: The Man Off-screen,,,,,2004-09-04,Fall,77,,
45103,Richard Pryor: Live and Smokin',,,,,1971-04-29,Spring,48,4.8,6
27923,Hopelessly Lost,,,,,1973-06-06,Summer,93,5.1,4
74705,The Adventures of Tom Sawyer and Huckleberry Finn,,,,,1981-01-01,Winter,,4.8,3
334629,The Wonderful Wizard of Oz: 50 Years of Magic,,,,,1990-02-20,Winter,52,,
246415,Redland,,,,,2009-03-11,Spring,105,8.0,2
255548,The Soul of the Bone,,,,,2004-01-22,Winter,74,5.0,1
125531,Pripyat,,,,,1999-09-11,Fall,100,5.0,1
163042,Orange Love,6230.0,3000000,,,2007-05-19,Spring,92,4.0,2
177714,Mágica Aventura,,,,,1973-06-09,Summer,,,
131027,Csontvary,,,,,1980-10-02,Fall,112,6.5,2
83234,April,,,,,1961-01-01,Winter,45,4.0,4
78476,My Worst Nightmare,,,,,2011-09-12,Fall,103,5.1,59
239804,Path of Destruction,,,,,2005-09-24,Fall,120,4.5,5
292081,Sunshine Superman,7919.0,400000,88097,-311903,2015-05-22,Spring,100,7.2,10
267579,The Ardor,,,,,2014-05-14,Spring,101,4.4,12
5252,Ardor,,,,,2002-11-08,Fall,112,5.8,3
67089,Beat,,,,,1997-05-10,Spring,116,4.3,4
182950,Blonde Dynamite,14035.0,,,,1950-02-12,Winter,66,,
356325,Everything Is Copy,,,,,2015-09-29,Fall,89,7.6,8
114242,Faust,,,,,1960-09-30,Fall,128,7.2,6
304878,From Caligari to Hitler: German Cinema in the Age of the Masses,,,,,2015-05-28,Spring,114,7.3,4
76105,Hunger,8582.0,10000,,,2001-01-13,Winter,82,,
357096,I Spit on Your Grave III: Vengeance is Mine,,,,,2015-10-09,Fall,91,5.1,200
116500,Incendiary Blonde,14035.0,,,,1945-08-31,Summer,113,,
45960,Blind Spot,14035.0,,,,1947-02-06,Winter,73,3.5,3
121848,Isle of Fury,14035.0,,,,1936-10-10,Fall,60,,
81670,Jock of the Bushveld,,,,,2011-07-29,Summer,89,5.1,4
64239,Kamikaze,,,,,1986-12-10,Winter,90,7.0,3
12607,Kamikaze 1989,,,,,1982-07-16,Summer,106,5.0,3
187422,Call to Arms,,,,,1973-01-18,Winter,84,6.0,1
64307,Heroes of Sung,,,,,1973-12-01,Winter,81,5.5,1
66730,The Rescue,,,,,1971-09-24,Fall,79,6.2,3
193459,Lucky Losers,14035.0,,,,1950-05-14,Spring,70,,
373349,Mapplethorpe: Look at the Pictures,,,,,2016-06-16,Summer,105,7.7,11
344170,Only the Dead See The End of War,,,,,2015-06-11,Summer,78,8.0,14
110299,Angel Baby,,,,,1961-05-14,Spring,97,6.0,1
59895,Sudden Danger,14035.0,,,,1955-12-14,Winter,85,6.0,2
36799,Sugar,7927.0,375581,,,2004-05-22,Spring,78,4.6,9
175226,The Symbol of the Unconquered,14035.0,,,,1920-11-28,Fall,59,,
224162,Tarnished Angel,14035.0,,,,1938-10-28,Fall,67,,
54241,The Extra Girl,14035.0,,,,1923-10-28,Fall,68,7.0,2
85232,The Lone Wolf Strikes,14035.0,,,,1940-01-26,Winter,67,6.5,2
95037,Time Out for Rhythm,14035.0,,,,1941-06-05,Summer,75,6.0,1
118517,Valley of the Kings,14035.0,,,,1954-07-23,Summer,86,4.0,2
33486,Keep 'Em Flying,14035.0,,,,1941-11-28,Fall,86,7.0,5
33484,Hit the Ice,14035.0,,,,1943-06-02,Summer,82,6.3,6
36704,In Society,14035.0,,,,1944-08-16,Summer,75,6.7,7
33482,Here Come the Co-eds,8640.0,717,,,1945-01-01,Winter,90,5.5,10
36706,Little Giant,14035.0,,,,1946-02-22,Winter,90,5.4,5
179103,On Dress Parade,14035.0,,,,1939-11-18,Fall,62,,
296071,Princess Jellyfish,,,,,2014-12-27,Winter,126,7.4,6
380808,Zero Days,,,,,2016-07-08,Summer,116,7.5,73
295699,Everybody Wants Some!!,4241.0,10000000,3400278,-6599722,2016-03-30,Spring,116,6.3,419
21571,Mithya,,,,,2008-01-27,Winter,110,6.6,5
161816,Raghu Romeo,,,,,2003-08-14,Summer,96,,
19083,Strays,,,,,1997-01-18,Winter,105,4.8,10
72912,Carjacked,,,,,2011-11-22,Fall,89,5.2,39
205055,Sign Painters,,,,,2014-05-13,Spring,90,7.7,3
369557,Sing Street,5773.0,4000000,13624522,9624522,2016-03-11,Spring,106,8.0,669
336775,All-Stars,7648.0,608000,,,2014-10-15,Fall,98,6.7,3
340627,Ayanda,,,,,2015-06-13,Summer,105,6.0,1
75733,Perceval,,,,,1978-02-07,Winter,140,5.9,7
82100,Flower Girl,,,,,2009-11-13,Fall,,5.0,3
40211,A Millionaire's First Love,,,,,2006-02-09,Winter,116,7.2,25
362541,Jump!,,,,,2014-07-26,Summer,18,6.8,4
123337,Sight,,,,,2012-07-27,Summer,7,6.6,11
389882,The Love-stricken,,,,,1992-04-01,Spring,91,,
58517,Life Even Looks Like a Party,,,,,2009-01-16,Winter,100,4.3,2
298869,Bag Man,,,,,2014-09-10,Fall,15,8.0,4
25451,Taking Chances,,,,,2009-11-24,Fall,100,4.6,13
185289,Blues Busters,14035.0,,,,1950-10-29,Fall,67,,
184328,Triple Trouble,14035.0,,,,1950-08-13,Summer,67,6.0,1
185273,Bowery Battalion,14035.0,,,,1951-01-24,Winter,69,10.0,1
187516,Crazy Over Horses,14035.0,,,,1951-09-09,Fall,65,,
156603,Let's Go Navy!,14035.0,,,,1951-07-29,Summer,68,7.0,1
180819,Feudin' Fools,14035.0,,,,1952-09-21,Fall,63,,
252916,Here Come the Marines,14035.0,,,,1952-06-29,Summer,66,7.0,1
115706,Hold That Line,14035.0,,,,1952-03-23,Spring,67,,
192371,Clipped Wings,14035.0,,,,1953-08-14,Summer,62,,
116160,Jalopy,14035.0,,,,1953-02-15,Winter,62,7.0,2
107966,Loose in London,14035.0,,,,1953-05-24,Spring,62,6.5,1
174195,Private Eyes,14035.0,,,,1953-12-06,Winter,64,8.0,1
116190,Paris Playboys,14035.0,,,,1954-03-07,Spring,62,,
70313,Bowery to Bagdad,14035.0,,,,1955-01-07,Winter,64,6.8,3
144852,Dig That Uranium,14035.0,,,,1955-12-25,Winter,61,,
193435,High Society,14035.0,,,,1955-04-17,Spring,61,8.0,1
178569,Jail Busters,14035.0,,,,1955-09-18,Fall,61,6.0,2
177234,Spy Chasers,14035.0,,,,1955-07-31,Summer,61,7.0,1
230182,Crashing Las Vegas,14035.0,,,,1956-04-27,Spring,62,6.5,1
193450,Second Fiddle to a Steel Guitar,,,,,1966-12-29,Winter,107,,
358893,Angry Indian Goddesses,,,,,2015-09-18,Fall,115,7.7,6
354220,The Girl in the Photographs,,,,,2015-09-14,Fall,95,4.6,29
347850,The Unfolding,,,,,2016-03-14,Spring,87,4.0,10
142023,Lovers of the Café Flore,,,,,2006-01-26,Winter,,6.3,8
351065,Zoom,,,,,2015-09-11,Fall,96,5.7,25
331985,Sundays,8413.0,51237,,,2015-03-23,Spring,14,6.2,7
321645,This Is Normal,,,,,2013-04-09,Spring,20,8.0,2
298165,He Took His Skin Off for Me,,,,,2014-10-18,Fall,11,6.7,10
334362,Highway to Hellas,,,,,2015-08-06,Summer,89,5.3,12
203890,2 Hours,,,,,2012-09-29,Fall,26,3.2,5
25803,Amal,,,,,2007-09-13,Fall,101,8.0,9
276828,Wind,,,,,2013-06-15,Summer,4,7.3,3
240636,Rhinoceros,,,,,1964-01-01,Winter,10,5.5,2
317213,The Twin Girls of Sunset Street,,,,,2010-02-10,Winter,12,4.7,3
195030,Palmipedarium,,,,,2012-09-14,Fall,10,7.6,4
348396,Ave Maria,,,,,2015-05-18,Spring,15,5.8,10
335026,Day One,,,,,2015-04-16,Spring,25,7.4,5
365909,Everything Will Be Okay,,,,,2015-01-01,Winter,30,7.3,6
369373,Stutterer,,,,,2015-07-08,Summer,13,7.7,13
250686,Eager,,,,,2014-04-13,Spring,8,5.0,3
382523,Vaesen,,,,,2012-10-17,Fall,7,4.0,2
109907,Hate Story,,,,,2012-04-20,Spring,141,6.4,11
282346,Hate Story 2,,,,,2014-07-18,Summer,130,4.5,12
300455,Absent Minded,,,,,2013-01-01,Winter,8,5.3,3
365566,Small People with Hats,,,,,2014-10-03,Fall,7,6.0,2
116312,The National Shotgun,,,1622164,,1978-09-14,Fall,95,7.2,14
352166,Catastasis,,,,,2015-04-15,Spring,73,6.0,1
144686,The Lift,,,,,1972-11-01,Fall,7,6.0,1
53202,The T.A.M.I. Show,,,,,1964-12-29,Winter,123,8.7,5
142914,In Search of Blind Joe Death: The Saga of John Fahey,,,,,2013-08-16,Summer,58,5.0,1
370755,Paterson,5452.0,5000000,2152738,-2847262,2016-11-17,Fall,118,7.0,311
290595,The Huntsman: Winter's War,285.0,115000000,164602163,49602163,2016-04-06,Spring,114,6.0,1575
325133,Neighbors 2: Sorority Rising,1725.0,35000000,108758521,73758521,2016-05-04,Spring,91,5.6,1490
133953,Snow Shark: Ancient Snow Beast,,,,,2011-10-12,Fall,80,4.0,2
113660,Rumble,,,,,2002-05-31,Spring,55,5.7,3
224944,Silent Retreat,,,,,2013-10-20,Fall,85,5.9,11
158928,The Roman Spring of Mrs. Stone,,,,,2003-05-04,Spring,108,4.5,4
86239,The Pack,,,,,1977-11-20,Fall,95,7.5,2
26829,The Houston Story,14035.0,,,,1956-02-01,Winter,79,5.0,1
70151,Johnny Stool Pigeon,14035.0,,,,1949-09-22,Fall,76,5.0,1
388910,Klondike Kate,14035.0,,,,1943-12-17,Winter,64,,
29487,The Mark of the Whistler,14035.0,,,,1944-10-09,Fall,60,3.8,2
29490,Voice of the Whistler,14035.0,,,,1945-10-30,Fall,60,6.3,2
29829,Mysterious Intruder,14035.0,,,,1946-04-11,Spring,61,4.8,5
46196,Hollywood Story,14035.0,,,,1951-06-01,Summer,76,5.8,3
206099,The Iron Glove,14035.0,,,,1954-04-01,Spring,77,,
29390,"Let's Kill Uncle, Before Uncle Kills Us",,,,,1966-11-18,Fall,92,4.3,2
29398,Project X,,,,,1968-05-01,Spring,97,,
300769,Enchantment,14035.0,,,,1921-10-29,Fall,90,,
365183,Killing Them Safely,,,,,2015-04-17,Spring,100,4.8,5
118534,A Scandal in Paris,14035.0,,,,1946-07-19,Summer,100,6.3,5
369168,A Good American,,,,,2016-09-23,Fall,100,7.5,2
355925,Another World,,,,,2014-02-08,Winter,87,,
252674,A Second Chance,,,,,2013-01-01,Winter,90,5.3,16
327674,The Invited,,,,,2010-01-01,Winter,95,2.0,3
356300,How to Plan an Orgy in a Small Town,,,,,2015-09-19,Fall,101,5.0,31
101733,Zombie Ass: Toilet of the Dead,,,,,2011-09-24,Fall,85,3.8,16
40043,Island of Death,,,,,1976-04-26,Spring,108,4.8,32
90843,Baishe Srabon,,,,,2011-09-28,Fall,140,7.0,2
57173,Monsterwolf,,,,,2010-10-09,Fall,86,3.0,7
102909,Joey,,,,,1997-12-26,Winter,96,4.0,1
332748,Very Semi-Serious,,,,,2015-04-19,Spring,83,7.3,4
301608,The Trust,4365.0,9000000,,,2016-04-29,Spring,93,4.8,159
131334,The Mask,,,,,1988-05-10,Spring,90,8.0,2
173327,From Bedrooms to Billions,,,,,2014-10-03,Fall,162,7.1,4
68016,Aadukalam,5773.0,4000000,6000000,2000000,2011-01-14,Winter,160,6.8,8
81030,Summer Storm,14035.0,,,,1944-07-14,Summer,106,4.7,3
372226,Visaranai,7980.0,325000,1600000,1275000,2016-02-04,Winter,118,8.0,8
166393,Burning an Illusion,,,,,1981-11-13,Fall,101,,
297393,Dark Horse,,,,,2015-04-17,Spring,86,3.7,23
290916,7.2,,,,,2014-10-16,Fall,14,,
376570,Hush,,,,,2016-03-12,Spring,81,6.9,834
121983,Free Angela and All Political Prisoners,,,,,2012-09-09,Fall,101,6.6,12
285869,Wet Bum,,,,,2014-09-07,Fall,95,,
32202,Hey Good Lookin',7008.0,1500000,,,1982-10-01,Fall,76,6.8,7
308063,The Visit: An Alien Encounter,,,,,2015-01-26,Winter,83,5.7,6
277690,Yasmine,,,,,2014-07-09,Summer,105,,
61908,Canon City,14035.0,,,,1948-06-30,Summer,82,5.1,6
42362,From Hand to Mouth,14035.0,,,,1919-12-28,Winter,22,7.1,4
343112,Man Vs.,7008.0,1500000,,,2015-06-02,Summer,87,5.4,12
374465,Things to Come,6503.0,2100000,282382,-1817618,2016-03-16,Spring,102,6.5,70
318553,Sugar Daddies,,,,,2014-12-23,Winter,88,4.8,11
237811,Blue Sky Bones,,,,,2013-11-13,Fall,101,6.9,4
15803,Multi-Facial,8625.0,3000,,,1995-01-01,Winter,20,5.9,7
130269,Cien niños esperando un tren,,,,,1988-01-01,Winter,55,7.6,5
144651,Ghosts Before Breakfast,14035.0,,,,1928-07-14,Summer,6,7.0,9
113217,Out of Sync,,,,,2000-07-12,Summer,93,,
57656,Dangerous Days: Making Blade Runner,,,,,2007-12-18,Winter,214,8.2,17
18597,Jimmy Carr: Live,,,,,2004-11-08,Fall,75,7.3,8
19499,Jimmy Carr: Stand Up,,,,,2005-01-01,Winter,80,7.0,10
15372,Jimmy Carr: Comedian,,,,,2007-11-05,Fall,93,7.4,9
15429,Jimmy Carr: In Concert,,,,,2008-11-03,Fall,87,8.7,7
24784,Jimmy Carr: Telling Jokes,,,,,2009-11-02,Fall,90,7.7,10
49381,Jimmy Carr: Making People Laugh,,,,,2010-11-08,Fall,113,7.1,9
79483,Jimmy Carr: Being Funny,,,,,2011-11-21,Fall,111,6.9,8
238177,Jimmy Carr: Laughing and Joking,,,,,2013-11-17,Fall,92,8.0,3
204344,Internet Story,,,,,2010-01-01,Winter,10,8.2,3
200558,Kara,,,,,2012-05-08,Spring,7,5.3,2
26768,Baby Love,,,,,1968-09-01,Fall,93,5.6,4
354924,The Dead Room,7398.0,1000000,,,2015-10-01,Fall,80,4.8,39
254439,O Candidato Honesto,,,,,2014-09-05,Fall,,5.7,37
96186,The Magician,14035.0,,,,1898-01-01,Winter,1,6.4,7
52854,Black Magic,,,,,1975-10-02,Fall,93,5.7,8
